tab_code,表章項目,cat01_code,2020年基準品目,area_code,地域（2020年基準）,time_code,時間軸（年・月）,unit,value,annotation,standardized_area_en,is_general_index,clean_value
1,指数,1,0001 総合,00013,中都市,2023000303,2023年3月,,104.2,,National/Region,1,104.2
1,指数,1,0001 総合,00013,中都市,2023000202,2023年2月,,103.8,,National/Region,1,103.8
1,指数,1,0001 総合,00013,中都市,2023000101,2023年1月,,104.5,,National/Region,1,104.5
1,指数,1,0001 総合,00013,中都市,2023000000,2023年,,105.4,,National/Region,1,105.4
1,指数,1,0001 総合,00013,中都市,2022100000,2022年度,,103.0,,National/Region,1,103.0
1,指数,1,0001 総合,00013,中都市,2022001212,2022年12月,,104.0,,National/Region,1,104.0
1,指数,1,0001 総合,00013,中都市,2022001111,2022年11月,,103.8,,National/Region,1,103.8
1,指数,1,0001 総合,00013,中都市,2022001010,2022年10月,,103.6,,National/Region,1,103.6
1,指数,1,0001 総合,00013,中都市,2022000909,2022年9月,,103.0,,National/Region,1,103.0
1,指数,1,0001 総合,00013,中都市,2022000808,2022年8月,,102.6,,National/Region,1,102.6
1,指数,1,0001 総合,00013,中都市,2022000707,2022年7月,,102.2,,National/Region,1,102.2
1,指数,1,0001 総合,00013,中都市,2022000606,2022年6月,,101.7,,National/Region,1,101.7
1,指数,1,0001 総合,00013,中都市,2022000505,2022年5月,,101.6,,National/Region,1,101.6
1,指数,1,0001 総合,00013,中都市,2022000404,2022年4月,,101.4,,National/Region,1,101.4
1,指数,1,0001 総合,00013,中都市,2022000303,2022年3月,,101.0,,National/Region,1,101.0
1,指数,1,0001 総合,00013,中都市,2022000202,2022年2月,,100.6,,National/Region,1,100.6
1,指数,1,0001 総合,00013,中都市,2022000101,2022年1月,,100.2,,National/Region,1,100.2
1,指数,1,0001 総合,00013,中都市,2022000000,2022年,,102.1,,National/Region,1,102.1
1,指数,1,0001 総合,00013,中都市,2021100000,2021年度,,99.9,,National/Region,1,99.9
1,指数,1,0001 総合,00013,中都市,2021001212,2021年12月,,100.0,,National/Region,1,100.0
1,指数,1,0001 総合,00013,中都市,2021001111,2021年11月,,100.0,,National/Region,1,100.0
1,指数,1,0001 総合,00013,中都市,2021001010,2021年10月,,99.8,,National/Region,1,99.8
1,指数,1,0001 総合,00013,中都市,2021000909,2021年9月,,100.0,,National/Region,1,100.0
1,指数,1,0001 総合,00013,中都市,2021000808,2021年8月,,99.6,,National/Region,1,99.6
1,指数,1,0001 総合,00013,中都市,2021000707,2021年7月,,99.6,,National/Region,1,99.6
1,指数,1,0001 総合,00013,中都市,2021000606,2021年6月,,99.4,,National/Region,1,99.4
1,指数,1,0001 総合,00013,中都市,2021000505,2021年5月,,99.3,,National/Region,1,99.3
1,指数,1,0001 総合,00013,中都市,2021000404,2021年4月,,99.0,,National/Region,1,99.0
1,指数,1,0001 総合,00013,中都市,2021000303,2021年3月,,99.9,,National/Region,1,99.9
1,指数,1,0001 総合,00013,中都市,2021000202,2021年2月,,99.8,,National/Region,1,99.8
1,指数,1,0001 総合,00013,中都市,2021000101,2021年1月,,99.8,,National/Region,1,99.8
1,指数,1,0001 総合,00013,中都市,2021000000,2021年,,99.7,,National/Region,1,99.7
1,指数,1,0001 総合,00013,中都市,2020100000,2020年度,,99.9,,National/Region,1,99.9
1,指数,1,0001 総合,00013,中都市,2020001212,2020年12月,,99.3,,National/Region,1,99.3
1,指数,1,0001 総合,00013,中都市,2020001111,2020年11月,,99.5,,National/Region,1,99.5
1,指数,1,0001 総合,00013,中都市,2020001010,2020年10月,,99.9,,National/Region,1,99.9
1,指数,1,0001 総合,00013,中都市,2020000909,2020年9月,,99.9,,National/Region,1,99.9
1,指数,1,0001 総合,00013,中都市,2020000808,2020年8月,,100.1,,National/Region,1,100.1
1,指数,1,0001 総合,00013,中都市,2020000707,2020年7月,,100.0,,National/Region,1,100.0
1,指数,1,0001 総合,00013,中都市,2020000606,2020年6月,,100.0,,National/Region,1,100.0
1,指数,1,0001 総合,00013,中都市,2020000505,2020年5月,,100.1,,National/Region,1,100.1
1,指数,1,0001 総合,00013,中都市,2020000404,2020年4月,,100.2,,National/Region,1,100.2
1,指数,1,0001 総合,00013,中都市,2020000303,2020年3月,,100.3,,National/Region,1,100.3
1,指数,1,0001 総合,00013,中都市,2020000202,2020年2月,,100.2,,National/Region,1,100.2
1,指数,1,0001 総合,00013,中都市,2020000101,2020年1月,,100.5,,National/Region,1,100.5
1,指数,1,0001 総合,00013,中都市,2020000000,2020年,,100.0,,National/Region,1,100.0
1,指数,1,0001 総合,00018,小都市Ａ,2025001111,2025年11月,,113.6,,National/Region,1,113.6
1,指数,1,0001 総合,00018,小都市Ａ,2025001010,2025年10月,,113.2,,National/Region,1,113.2
1,指数,1,0001 総合,00018,小都市Ａ,2025000909,2025年9月,,112.4,,National/Region,1,112.4
1,指数,1,0001 総合,00018,小都市Ａ,2025000808,2025年8月,,112.5,,National/Region,1,112.5
1,指数,1,0001 総合,00018,小都市Ａ,2025000707,2025年7月,,112.3,,National/Region,1,112.3
1,指数,1,0001 総合,00018,小都市Ａ,2025000606,2025年6月,,112.1,,National/Region,1,112.1
1,指数,1,0001 総合,00018,小都市Ａ,2025000505,2025年5月,,112.2,,National/Region,1,112.2
1,指数,1,0001 総合,00018,小都市Ａ,2025000404,2025年4月,,111.8,,National/Region,1,111.8
1,指数,1,0001 総合,00018,小都市Ａ,2025000303,2025年3月,,111.5,,National/Region,1,111.5
1,指数,1,0001 総合,00018,小都市Ａ,2025000202,2025年2月,,111.2,,National/Region,1,111.2
1,指数,1,0001 総合,00018,小都市Ａ,2025000101,2025年1月,,111.6,,National/Region,1,111.6
1,指数,1,0001 総合,00018,小都市Ａ,2024100000,2024年度,,109.8,,National/Region,1,109.8
1,指数,1,0001 総合,00018,小都市Ａ,2024001212,2024年12月,,110.9,,National/Region,1,110.9
1,指数,1,0001 総合,00018,小都市Ａ,2024001111,2024年11月,,110.3,,National/Region,1,110.3
1,指数,1,0001 総合,00018,小都市Ａ,2024001010,2024年10月,,109.8,,National/Region,1,109.8
1,指数,1,0001 総合,00018,小都市Ａ,2024000909,2024年9月,,109.1,,National/Region,1,109.1
1,指数,1,0001 総合,00018,小都市Ａ,2024000808,2024年8月,,109.3,,National/Region,1,109.3
1,指数,1,0001 総合,00018,小都市Ａ,2024000707,2024年7月,,108.8,,National/Region,1,108.8
1,指数,1,0001 総合,00018,小都市Ａ,2024000606,2024年6月,,108.4,,National/Region,1,108.4
1,指数,1,0001 総合,00018,小都市Ａ,2024000505,2024年5月,,108.3,,National/Region,1,108.3
1,指数,1,0001 総合,00018,小都市Ａ,2024000404,2024年4月,,107.9,,National/Region,1,107.9
1,指数,1,0001 総合,00018,小都市Ａ,2024000303,2024年3月,,107.4,,National/Region,1,107.4
1,指数,1,0001 総合,00018,小都市Ａ,2024000202,2024年2月,,107.1,,National/Region,1,107.1
1,指数,1,0001 総合,00018,小都市Ａ,2024000101,2024年1月,,107.2,,National/Region,1,107.2
1,指数,1,0001 総合,00018,小都市Ａ,2024000000,2024年,,108.7,,National/Region,1,108.7
1,指数,1,0001 総合,00018,小都市Ａ,2023100000,2023年度,,106.4,,National/Region,1,106.4
1,指数,1,0001 総合,00018,小都市Ａ,2023001212,2023年12月,,107.0,,National/Region,1,107.0
1,指数,1,0001 総合,00018,小都市Ａ,2023001111,2023年11月,,107.1,,National/Region,1,107.1
1,指数,1,0001 総合,00018,小都市Ａ,2023001010,2023年10月,,107.3,,National/Region,1,107.3
1,指数,1,0001 総合,00018,小都市Ａ,2023000909,2023年9月,,106.4,,National/Region,1,106.4
1,指数,1,0001 総合,00018,小都市Ａ,2023000808,2023年8月,,106.1,,National/Region,1,106.1
1,指数,1,0001 総合,00018,小都市Ａ,2023000707,2023年7月,,105.8,,National/Region,1,105.8
1,指数,1,0001 総合,00018,小都市Ａ,2023000606,2023年6月,,105.3,,National/Region,1,105.3
1,指数,1,0001 総合,00018,小都市Ａ,2023000505,2023年5月,,105.2,,National/Region,1,105.2
1,指数,1,0001 総合,00018,小都市Ａ,2023000404,2023年4月,,105.2,,National/Region,1,105.2
1,指数,1,0001 総合,00018,小都市Ａ,2023000303,2023年3月,,104.5,,National/Region,1,104.5
1,指数,1,0001 総合,00018,小都市Ａ,2023000202,2023年2月,,104.1,,National/Region,1,104.1
1,指数,1,0001 総合,00018,小都市Ａ,2023000101,2023年1月,,104.7,,National/Region,1,104.7
1,指数,1,0001 総合,00018,小都市Ａ,2023000000,2023年,,105.7,,National/Region,1,105.7
1,指数,1,0001 総合,00018,小都市Ａ,2022100000,2022年度,,103.3,,National/Region,1,103.3
1,指数,1,0001 総合,00018,小都市Ａ,2022001212,2022年12月,,104.2,,National/Region,1,104.2
1,指数,1,0001 総合,00018,小都市Ａ,2022001111,2022年11月,,104.0,,National/Region,1,104.0
1,指数,1,0001 総合,00018,小都市Ａ,2022001010,2022年10月,,103.9,,National/Region,1,103.9
1,指数,1,0001 総合,00018,小都市Ａ,2022000909,2022年9月,,103.2,,National/Region,1,103.2
1,指数,1,0001 総合,00018,小都市Ａ,2022000808,2022年8月,,102.8,,National/Region,1,102.8
1,指数,1,0001 総合,00018,小都市Ａ,2022000707,2022年7月,,102.4,,National/Region,1,102.4
1,指数,1,0001 総合,00018,小都市Ａ,2022000606,2022年6月,,102.0,,National/Region,1,102.0
1,指数,1,0001 総合,00018,小都市Ａ,2022000505,2022年5月,,102.0,,National/Region,1,102.0
1,指数,1,0001 総合,00018,小都市Ａ,2022000404,2022年4月,,101.7,,National/Region,1,101.7
1,指数,1,0001 総合,00018,小都市Ａ,2022000303,2022年3月,,101.3,,National/Region,1,101.3
1,指数,1,0001 総合,00018,小都市Ａ,2022000202,2022年2月,,100.9,,National/Region,1,100.9
1,指数,1,0001 総合,00018,小都市Ａ,2022000101,2022年1月,,100.5,,National/Region,1,100.5
1,指数,1,0001 総合,00018,小都市Ａ,2022000000,2022年,,102.4,,National/Region,1,102.4
1,指数,1,0001 総合,00018,小都市Ａ,2021100000,2021年度,,100.1,,National/Region,1,100.1
1,指数,1,0001 総合,00018,小都市Ａ,2021001212,2021年12月,,100.2,,National/Region,1,100.2
1,指数,1,0001 総合,00018,小都市Ａ,2021001111,2021年11月,,100.3,,National/Region,1,100.3
1,指数,1,0001 総合,00018,小都市Ａ,2021001010,2021年10月,,100.1,,National/Region,1,100.1
1,指数,1,0001 総合,00018,小都市Ａ,2021000909,2021年9月,,100.2,,National/Region,1,100.2
1,指数,1,0001 総合,00018,小都市Ａ,2021000808,2021年8月,,99.8,,National/Region,1,99.8
1,指数,1,0001 総合,00018,小都市Ａ,2021000707,2021年7月,,99.8,,National/Region,1,99.8
1,指数,1,0001 総合,00018,小都市Ａ,2021000606,2021年6月,,99.5,,National/Region,1,99.5
1,指数,1,0001 総合,00018,小都市Ａ,2021000505,2021年5月,,99.4,,National/Region,1,99.4
1,指数,1,0001 総合,00018,小都市Ａ,2021000404,2021年4月,,99.1,,National/Region,1,99.1
1,指数,1,0001 総合,00018,小都市Ａ,2021000303,2021年3月,,100.0,,National/Region,1,100.0
1,指数,1,0001 総合,00018,小都市Ａ,2021000202,2021年2月,,99.8,,National/Region,1,99.8
1,指数,1,0001 総合,00018,小都市Ａ,2021000101,2021年1月,,99.9,,National/Region,1,99.9
1,指数,1,0001 総合,00018,小都市Ａ,2021000000,2021年,,99.8,,National/Region,1,99.8
1,指数,1,0001 総合,00018,小都市Ａ,2020100000,2020年度,,99.9,,National/Region,1,99.9
1,指数,1,0001 総合,00018,小都市Ａ,2020001212,2020年12月,,99.4,,National/Region,1,99.4
1,指数,1,0001 総合,00018,小都市Ａ,2020001111,2020年11月,,99.5,,National/Region,1,99.5
1,指数,1,0001 総合,00018,小都市Ａ,2020001010,2020年10月,,99.8,,National/Region,1,99.8
1,指数,1,0001 総合,00018,小都市Ａ,2020000909,2020年9月,,99.9,,National/Region,1,99.9
1,指数,1,0001 総合,00018,小都市Ａ,2020000808,2020年8月,,100.1,,National/Region,1,100.1
1,指数,1,0001 総合,00018,小都市Ａ,2020000707,2020年7月,,100.0,,National/Region,1,100.0
1,指数,1,0001 総合,00018,小都市Ａ,2020000606,2020年6月,,99.9,,National/Region,1,99.9
1,指数,1,0001 総合,00018,小都市Ａ,2020000505,2020年5月,,100.1,,National/Region,1,100.1
1,指数,1,0001 総合,00018,小都市Ａ,2020000404,2020年4月,,100.2,,National/Region,1,100.2
1,指数,1,0001 総合,00018,小都市Ａ,2020000303,2020年3月,,100.3,,National/Region,1,100.3
1,指数,1,0001 総合,00018,小都市Ａ,2020000202,2020年2月,,100.3,,National/Region,1,100.3
1,指数,1,0001 総合,00018,小都市Ａ,2020000101,2020年1月,,100.6,,National/Region,1,100.6
1,指数,1,0001 総合,00018,小都市Ａ,2020000000,2020年,,100.0,,National/Region,1,100.0
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2025001111,2025年11月,,114.0,,National/Region,1,114.0
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2025001010,2025年10月,,113.6,,National/Region,1,113.6
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2025000909,2025年9月,,112.8,,National/Region,1,112.8
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2025000808,2025年8月,,112.8,,National/Region,1,112.8
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2025000707,2025年7月,,112.7,,National/Region,1,112.7
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2025000606,2025年6月,,112.5,,National/Region,1,112.5
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2025000505,2025年5月,,112.6,,National/Region,1,112.6
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2025000404,2025年4月,,112.2,,National/Region,1,112.2
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2025000303,2025年3月,,111.8,,National/Region,1,111.8
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2025000202,2025年2月,,111.6,,National/Region,1,111.6
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2025000101,2025年1月,,112.1,,National/Region,1,112.1
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024100000,2024年度,,110.1,,National/Region,1,110.1
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024001212,2024年12月,,111.4,,National/Region,1,111.4
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024001111,2024年11月,,110.6,,National/Region,1,110.6
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024001010,2024年10月,,110.2,,National/Region,1,110.2
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024000909,2024年9月,,109.5,,National/Region,1,109.5
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024000808,2024年8月,,109.8,,National/Region,1,109.8
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024000707,2024年7月,,109.2,,National/Region,1,109.2
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024000606,2024年6月,,108.8,,National/Region,1,108.8
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024000505,2024年5月,,108.5,,National/Region,1,108.5
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024000404,2024年4月,,108.1,,National/Region,1,108.1
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024000303,2024年3月,,107.5,,National/Region,1,107.5
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024000202,2024年2月,,107.3,,National/Region,1,107.3
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024000101,2024年1月,,107.5,,National/Region,1,107.5
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2024000000,2024年,,109.0,,National/Region,1,109.0
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023100000,2023年度,,106.7,,National/Region,1,106.7
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023001212,2023年12月,,107.4,,National/Region,1,107.4
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023001111,2023年11月,,107.4,,National/Region,1,107.4
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023001010,2023年10月,,107.7,,National/Region,1,107.7
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023000909,2023年9月,,106.9,,National/Region,1,106.9
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023000808,2023年8月,,106.5,,National/Region,1,106.5
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023000707,2023年7月,,106.2,,National/Region,1,106.2
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023000606,2023年6月,,105.7,,National/Region,1,105.7
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023000505,2023年5月,,105.5,,National/Region,1,105.5
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023000404,2023年4月,,105.3,,National/Region,1,105.3
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023000303,2023年3月,,104.7,,National/Region,1,104.7
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023000202,2023年2月,,104.3,,National/Region,1,104.3
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023000101,2023年1月,,105.0,,National/Region,1,105.0
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2023000000,2023年,,106.0,,National/Region,1,106.0
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022100000,2022年度,,103.5,,National/Region,1,103.5
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022001212,2022年12月,,104.6,,National/Region,1,104.6
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022001111,2022年11月,,104.3,,National/Region,1,104.3
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022001010,2022年10月,,104.1,,National/Region,1,104.1
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022000909,2022年9月,,103.4,,National/Region,1,103.4
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022000808,2022年8月,,103.1,,National/Region,1,103.1
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022000707,2022年7月,,102.7,,National/Region,1,102.7
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022000606,2022年6月,,102.3,,National/Region,1,102.3
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022000505,2022年5月,,102.2,,National/Region,1,102.2
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022000404,2022年4月,,101.9,,National/Region,1,101.9
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022000303,2022年3月,,101.6,,National/Region,1,101.6
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022000202,2022年2月,,101.1,,National/Region,1,101.1
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022000101,2022年1月,,100.7,,National/Region,1,100.7
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2022000000,2022年,,102.7,,National/Region,1,102.7
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2021100000,2021年度,,100.3,,National/Region,1,100.3
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2021001212,2021年12月,,100.4,,National/Region,1,100.4
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2021001111,2021年11月,,100.5,,National/Region,1,100.5
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2021001010,2021年10月,,100.3,,National/Region,1,100.3
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2021000909,2021年9月,,100.3,,National/Region,1,100.3
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2021000808,2021年8月,,99.9,,National/Region,1,99.9
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2021000707,2021年7月,,100.0,,National/Region,1,100.0
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2021000606,2021年6月,,99.8,,National/Region,1,99.8
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2021000505,2021年5月,,99.5,,National/Region,1,99.5
1,指数,1,0001 総合,00021,小都市Ｂ・町村,2021000404,2021年4月,,99.3,,National/Region,1,99.3
